name,scn_name,bus,carrier,e_nom,e_nom_extendable,e_nom_max,e_initial,e_cyclic,capital_cost,e_nom_opt
71610 central_heat_store,eGon2035,71610,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1244.796950987356
71611 central_heat_store,eGon2035,71611,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.879827292522
71612 central_heat_store,eGon2035,71612,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,4212.19028025632
71613 central_heat_store,eGon2035,71613,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.7097956455432
71614 central_heat_store,eGon2035,71614,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.153273535388
71615 central_heat_store,eGon2035,71615,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1245.3654909590043
71616 central_heat_store,eGon2035,71616,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.8030235019983
71617 central_heat_store,eGon2035,71617,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1261.334599703413
71618 central_heat_store,eGon2035,71618,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.6451170112884
71619 central_heat_store,eGon2035,71619,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1380.291860045441
71620 central_heat_store,eGon2035,71620,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.8952869486354
71621 central_heat_store,eGon2035,71621,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,3171.959962237218
71622 central_heat_store,eGon2035,71622,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.946051007384
71623 central_heat_store,eGon2035,71623,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.5841999367722
71624 central_heat_store,eGon2035,71624,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1266.131388374432
71625 central_heat_store,eGon2035,71625,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.759010999439
71626 central_heat_store,eGon2035,71626,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.7855876480708
71627 central_heat_store,eGon2035,71627,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1442.755604878433
71628 central_heat_store,eGon2035,71628,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1248.3787564689942
71629 central_heat_store,eGon2035,71629,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1243.4716471186823
71630 central_heat_store,eGon2035,71630,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1335.7551559544586
71631 central_heat_store,eGon2035,71631,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1240.2634498002585
71632 central_heat_store,eGon2035,71632,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.8966181448052
71633 central_heat_store,eGon2035,71633,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1529.963990442118
71634 central_heat_store,eGon2035,71634,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1324.750532327473
71635 central_heat_store,eGon2035,71635,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1243.4044265971847
71636 central_heat_store,eGon2035,71636,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1249.7679888121559
71637 central_heat_store,eGon2035,71637,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,3115.36452534674
71638 central_heat_store,eGon2035,71638,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1413.3218154948881
71639 central_heat_store,eGon2035,71639,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1253.4858120311455
71640 central_heat_store,eGon2035,71640,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.1155260285732
71641 central_heat_store,eGon2035,71641,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.8301747101948
71642 central_heat_store,eGon2035,71642,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.4104323429826
71643 central_heat_store,eGon2035,71643,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.8538480189954
71644 central_heat_store,eGon2035,71644,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.152516887232
71645 central_heat_store,eGon2035,71645,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1240.774180006094
71646 central_heat_store,eGon2035,71646,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1551.2942678566558
71647 central_heat_store,eGon2035,71647,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.8197464665434
71648 central_heat_store,eGon2035,71648,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1415.7463302490296
71649 central_heat_store,eGon2035,71649,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1261.6615930271948
71650 central_heat_store,eGon2035,71650,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.7731812856819
71651 central_heat_store,eGon2035,71651,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1269.0399762659242
71652 central_heat_store,eGon2035,71652,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.7275320951521
71653 central_heat_store,eGon2035,71653,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.2715756170928
71654 central_heat_store,eGon2035,71654,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,4172.33124674517
71655 central_heat_store,eGon2035,71655,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.3398744687588
71656 central_heat_store,eGon2035,71656,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.6471927101434
71657 central_heat_store,eGon2035,71657,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1261.9832383026132
71658 central_heat_store,eGon2035,71658,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.147446318682
71659 central_heat_store,eGon2035,71659,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.4215541301976
71660 central_heat_store,eGon2035,71660,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1631.9445170970546
71661 central_heat_store,eGon2035,71661,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.8185824190548
71662 central_heat_store,eGon2035,71662,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1246.161212871626
71663 central_heat_store,eGon2035,71663,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.8169249512137
71664 central_heat_store,eGon2035,71664,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.4058115722744
71665 central_heat_store,eGon2035,71665,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.9755178690712
71666 central_heat_store,eGon2035,71666,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1240.7184246701736
71667 central_heat_store,eGon2035,71667,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1849.4872154643735
71668 central_heat_store,eGon2035,71668,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.6864491917368
71669 central_heat_store,eGon2035,71669,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1246.185591597972
71670 central_heat_store,eGon2035,71670,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1244.6673871974424
71671 central_heat_store,eGon2035,71671,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.5118511072428
71672 central_heat_store,eGon2035,71672,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.864193167721
71673 central_heat_store,eGon2035,71673,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1243.3976413818489
71674 central_heat_store,eGon2035,71674,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.1947141839094
71675 central_heat_store,eGon2035,71675,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.197818954323
71676 central_heat_store,eGon2035,71676,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.0002414757475
71677 central_heat_store,eGon2035,71677,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,2711.3462839138474
71678 central_heat_store,eGon2035,71678,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.144623527871
71679 central_heat_store,eGon2035,71679,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1240.4625248512664
71680 central_heat_store,eGon2035,71680,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1245.0972765286613
71681 central_heat_store,eGon2035,71681,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.6621283077263
71682 central_heat_store,eGon2035,71682,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.1667563680865
71683 central_heat_store,eGon2035,71683,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.088100849675
71684 central_heat_store,eGon2035,71684,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.870976335667
71685 central_heat_store,eGon2035,71685,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.3480009624484
71686 central_heat_store,eGon2035,71686,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1293.685853750414
71687 central_heat_store,eGon2035,71687,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.699719872586
71688 central_heat_store,eGon2035,71688,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1247.053365846023
71689 central_heat_store,eGon2035,71689,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1243.6999048562627
71690 central_heat_store,eGon2035,71690,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.6503367993223
71691 central_heat_store,eGon2035,71691,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1279.8585786965907
71692 central_heat_store,eGon2035,71692,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1242.0329653774781
71693 central_heat_store,eGon2035,71693,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1246.2568364328736
71694 central_heat_store,eGon2035,71694,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1256.8759250610692
71695 central_heat_store,eGon2035,71695,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1263.795128499903
71696 central_heat_store,eGon2035,71696,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1241.9166135927164
71697 central_heat_store,eGon2035,71697,central_heat_store,0.0,True,inf,0.0,True,2.105894851346997,1265.5885883485325
